# Response functions for l=2
# Columns:
# 1. Frequency (Hz)
# 2. Radial Response T_A_r (m)
# 3. Horizontal Response T_A_h (m)
# 4. Tidal Radial Response |T_B_r - static| (m)
# 5. Tidal Horizontal Response |T_B_h - static| (m)
4.943107e-04	1.037611e+06	4.779338e+05	1.079412e+06	4.891652e+05
4.965923e-04	1.039976e+06	4.785259e+05	1.081877e+06	4.897779e+05
4.988845e-04	1.042374e+06	4.791259e+05	1.084377e+06	4.903986e+05
5.011872e-04	1.044807e+06	4.797337e+05	1.086913e+06	4.910275e+05
5.035006e-04	1.047274e+06	4.803497e+05	1.089485e+06	4.916649e+05
5.058247e-04	1.049776e+06	4.809739e+05	1.092095e+06	4.923107e+05
5.081594e-04	1.052315e+06	4.816064e+05	1.094741e+06	4.929652e+05
5.105050e-04	1.054890e+06	4.822475e+05	1.097426e+06	4.936286e+05
5.128614e-04	1.057503e+06	4.828971e+05	1.100150e+06	4.943009e+05
5.152286e-04	1.060154e+06	4.835556e+05	1.102913e+06	4.949823e+05
5.176068e-04	1.062843e+06	4.842231e+05	1.105717e+06	4.956730e+05
5.199960e-04	1.065572e+06	4.848996e+05	1.108563e+06	4.963731e+05
5.223962e-04	1.068342e+06	4.855855e+05	1.111450e+06	4.970829e+05
5.248075e-04	1.071153e+06	4.862807e+05	1.114380e+06	4.978024e+05
5.272299e-04	1.074005e+06	4.869856e+05	1.117354e+06	4.985319e+05
5.296634e-04	1.076900e+06	4.877003e+05	1.120373e+06	4.992715e+05
5.321083e-04	1.079839e+06	4.884249e+05	1.123436e+06	5.000215e+05
5.345644e-04	1.082822e+06	4.891597e+05	1.126547e+06	5.007820e+05
5.370318e-04	1.085851e+06	4.899048e+05	1.129704e+06	5.015532e+05
5.395106e-04	1.088926e+06	4.906605e+05	1.132910e+06	5.023353e+05
5.420009e-04	1.092048e+06	4.914268e+05	1.136164e+06	5.031285e+05
5.445027e-04	1.095218e+06	4.922041e+05	1.139469e+06	5.039331e+05
5.470160e-04	1.098437e+06	4.929925e+05	1.142826e+06	5.047492e+05
5.495409e-04	1.101707e+06	4.937922e+05	1.146234e+06	5.055770e+05
5.520774e-04	1.105027e+06	4.946035e+05	1.149696e+06	5.064168e+05
5.546257e-04	1.108400e+06	4.954266e+05	1.153212e+06	5.072689e+05
5.571857e-04	1.111826e+06	4.962616e+05	1.156784e+06	5.081333e+05
5.597576e-04	1.115306e+06	4.971089e+05	1.160412e+06	5.090105e+05
5.623413e-04	1.118842e+06	4.979687e+05	1.164098e+06	5.099006e+05
5.649370e-04	1.122435e+06	4.988412e+05	1.167844e+06	5.108039e+05
5.675446e-04	1.126086e+06	4.997267e+05	1.171650e+06	5.117207e+05
5.701643e-04	1.129796e+06	5.006254e+05	1.175518e+06	5.126512e+05
5.727960e-04	1.133566e+06	5.015376e+05	1.179449e+06	5.135956e+05
5.754399e-04	1.137399e+06	5.024636e+05	1.183444e+06	5.145544e+05
5.780960e-04	1.141294e+06	5.034037e+05	1.187506e+06	5.155278e+05
5.807644e-04	1.145255e+06	5.043581e+05	1.191634e+06	5.165161e+05
5.834451e-04	1.149281e+06	5.053271e+05	1.195832e+06	5.175195e+05
5.861382e-04	1.153375e+06	5.063111e+05	1.200100e+06	5.185385e+05
5.888437e-04	1.157539e+06	5.073104e+05	1.204441e+06	5.195732e+05
5.915616e-04	1.161772e+06	5.083253e+05	1.208855e+06	5.206242e+05
5.942922e-04	1.166079e+06	5.093560e+05	1.213344e+06	5.216917e+05
5.970353e-04	1.170459e+06	5.104031e+05	1.217910e+06	5.227761e+05
5.997911e-04	1.174915e+06	5.114667e+05	1.222556e+06	5.238777e+05
6.025596e-04	1.179449e+06	5.125474e+05	1.227282e+06	5.249969e+05
6.053409e-04	1.184062e+06	5.136454e+05	1.232091e+06	5.261341e+05
6.081350e-04	1.188756e+06	5.147611e+05	1.236985e+06	5.272898e+05
6.109420e-04	1.193533e+06	5.158950e+05	1.241966e+06	5.284643e+05
6.137620e-04	1.198396e+06	5.170474e+05	1.247036e+06	5.296580e+05
6.165950e-04	1.203346e+06	5.182188e+05	1.252196e+06	5.308714e+05
6.194411e-04	1.208386e+06	5.194095e+05	1.257450e+06	5.321049e+05
6.223003e-04	1.213518e+06	5.206202e+05	1.262800e+06	5.333590e+05
6.251727e-04	1.218743e+06	5.218511e+05	1.268248e+06	5.346343e+05
6.280584e-04	1.224065e+06	5.231029e+05	1.273796e+06	5.359311e+05
6.309573e-04	1.229486e+06	5.243759e+05	1.279447e+06	5.372500e+05
6.338697e-04	1.235008e+06	5.256707e+05	1.285204e+06	5.385915e+05
6.367955e-04	1.240635e+06	5.269878e+05	1.291070e+06	5.399562e+05
6.397348e-04	1.246368e+06	5.283278e+05	1.297047e+06	5.413446e+05
